,Unnamed: 0,index,Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,User Follower Count,User Following Count,User Likes Count,User Tweets Count,KS,KH,DH,TDH,SWA,LO,AK
1032,1032,312,1539558021117792257,2022-06-22 10:36:50+00:00,https://twitter.com/TheEagle_BEN/status/1539558021117792257,"@CatatanAli07 MAKAN YG BANYAK YAH BANG,,HARI RAYA QURBAN MAU DI POTONG😬",1,1,0,,1.2445258847756534e+18,TheEagle_BEN,,8503.0,104.0,45177.0,27414.0,,,,,,,
1033,1033,311,1539558450501365760,2022-06-22 10:38:32+00:00,https://twitter.com/TheEagle_BEN/status/1539558450501365760,"@CatatanAli07 BERBUAT BAIK PUN SALAH,,AKU HARUS CEMANA?😒",0,0,0,,1.2445258847756534e+18,TheEagle_BEN,,8503.0,104.0,45177.0,27414.0,,,,,,,
1034,1034,46,1539579115795525632,2022-06-22 12:00:39+00:00,https://twitter.com/CatatanAli07/status/1539579115795525632,PEKAES https://t.co/Ql0zL5MxYF,7,2,1,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,1035,310,1539590749829754880,2022-06-22 12:46:53+00:00,https://twitter.com/Rosidahfitri2/status/1539590749829754880,@CatatanAli07 Angel ...Wis angel...😄😄,0,0,0,,1.3409038462733765e+18,Rosidahfitri2,"Kuala Lumpur, Wilayah Persekut",332.0,471.0,5702.0,3277.0,,,,,,,
1036,1036,309,1539627373892554752,2022-06-22 15:12:25+00:00,https://twitter.com/xlinee_id/status/1539627373892554752,@CatatanAli07 🙄,0,1,0,,1.4725564326796042e+18,xlinee_id,tibet ,3776.0,3345.0,2283.0,7599.0,,,,,,,
1037,1037,308,1539787993434980352,2022-06-23 01:50:40+00:00,https://twitter.com/A1ki4_ku5_21/status/1539787993434980352,"@CatatanAli07 Pagiii jg,...Mas Ali...met beraktivitas...✊",0,0,0,,1.258012718788784e+18,A1ki4_ku5_21,in the heart that loves him 🍒,6346.0,3905.0,62388.0,32261.0,,,,,,,
1038,1038,45,1539825424976719872,2022-06-23 04:19:24+00:00,https://twitter.com/CatatanAli07/status/1539825424976719872,GUSDURIAN yakin masih mau pilih ini orang jika NYAPRES nanti ??? https://t.co/LQ6vXmpxWV,2,1,2,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,1039,307,1539827556286812161,2022-06-23 04:27:52+00:00,https://twitter.com/Stevaniehuangg/status/1539827556286812161,@CatatanAli07 🥺,0,0,0,,1.0165285217058816e+18,Stevaniehuangg,,151554.0,9275.0,77276.0,76257.0,,,,,,,
1040,1040,306,1539842418849509376,2022-06-23 05:26:56+00:00,https://twitter.com/EenEnikPurnama/status/1539842418849509376,@CatatanAli07 Ogaaaaaahhh...,0,0,1,,109443256.0,EenEnikPurnama,,1570.0,1572.0,67700.0,8639.0,,,,,,,
1041,1041,44,1539846133086027776,2022-06-23 05:41:41+00:00,https://twitter.com/CatatanAli07/status/1539846133086027776,"Pdip
Mega Vs Jokowi

Pkb
Imin vs Yenny

Jangan dipisahin antepin aja 🤣😂",0,0,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
1042,1042,43,1539890803803164674,2022-06-23 08:39:12+00:00,https://twitter.com/CatatanAli07/status/1539890803803164674,Alhamdulillah Untuk Hari Ini semoga Berkah dan dapat memberikan manfaat,4,1,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
1043,1043,305,1539891955819495424,2022-06-23 08:43:46+00:00,https://twitter.com/Humaira922/status/1539891955819495424,@CatatanAli07 Aamiin,0,0,0,,1.3952000270063575e+18,Humaira922,,5388.0,2158.0,7187.0,4688.0,,,,,,,
1044,1044,42,1539908410208305152,2022-06-23 09:49:09+00:00,https://twitter.com/CatatanAli07/status/1539908410208305152,MEMALUKAN!! https://t.co/ac5vT6zTqr,1,0,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,1045,304,1539964938252582912,2022-06-23 13:33:47+00:00,https://twitter.com/Muhammad_Saewad/status/1539964938252582912,@CatatanAli07 Terharu...😁😁🤣🤣,1,1,0,,8.176008585651978e+17,Muhammad_Saewad,"Jawa Barat, Indonesia",36264.0,863.0,13819.0,3369.0,,,,,,,
1046,1046,41,1539966928336277506,2022-06-23 13:41:41+00:00,https://twitter.com/CatatanAli07/status/1539966928336277506,Seng meh milih koe ki sopo cak cak 😂🤣 https://t.co/OuPaBgZCzW,0,0,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
1047,1047,40,1539972717595635714,2022-06-23 14:04:41+00:00,https://twitter.com/CatatanAli07/status/1539972717595635714,https://t.co/lrmHwvqQ6C https://t.co/jux2C4nVaZ,2,0,1,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
1048,1048,303,1540336342436937728,2022-06-24 14:09:36+00:00,https://twitter.com/bhar13f/status/1540336342436937728,@CatatanAli07 😂 https://t.co/51axrbeNez,1,1,0,,1.350795551617368e+18,bhar13f,"Kemayoran, Indonesia",9300.0,6513.0,15810.0,14580.0,,,,,,,
1049,1049,302,1540336982068408320,2022-06-24 14:12:09+00:00,https://twitter.com/bhar13f/status/1540336982068408320,@CatatanAli07 https://t.co/9YjHjbUGoY,0,1,0,,1.350795551617368e+18,bhar13f,"Kemayoran, Indonesia",9300.0,6513.0,15810.0,14580.0,,,,,,,
1050,1050,39,1540342563281833985,2022-06-24 14:34:19+00:00,https://twitter.com/CatatanAli07/status/1540342563281833985,"Good relationships don't just happen. They take time, patience &amp;  two people who truly want to be together 

Bismillah 🤗💙",5,2,2,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
1051,1051,301,1540350294185607168,2022-06-24 15:05:03+00:00,https://twitter.com/Boruhutapea_18/status/1540350294185607168,@CatatanAli07 Aamiin...,1,0,0,,1.271455071612502e+18,Boruhutapea_18,❤️Ndry,3397.0,2547.0,7332.0,3543.0,,,,,,,
1052,1052,38,1540353165823860743,2022-06-24 15:16:27+00:00,https://twitter.com/CatatanAli07/status/1540353165823860743,Wait and see,0,1,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
1053,1053,300,1540362697581072384,2022-06-24 15:54:20+00:00,https://twitter.com/bhar13f/status/1540362697581072384,@CatatanAli07 Bening tau kan Gaes?😂,0,1,0,,1.350795551617368e+18,bhar13f,"Kemayoran, Indonesia",9300.0,6513.0,15810.0,14580.0,,,,,,,
1054,1054,37,1540641990609469440,2022-06-25 10:24:08+00:00,https://twitter.com/CatatanAli07/status/1540641990609469440,"Tutup Tutup Holywings tutup Holywings Sekarang Juga 👊👊

#TutupHolywingsIndonesia 
#TutupHolywingsIndonesia https://t.co/0u8jy50k8A",723,29,212,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,1055,299,1540665392758427649,2022-06-25 11:57:08+00:00,https://twitter.com/Boruhutapea_18/status/1540665392758427649,"@CatatanAli07 Bakaaarrr...🔥🔥🔥🔥

#TutupHolywingsIndonesia",1,1,0,,1.271455071612502e+18,Boruhutapea_18,❤️Ndry,3397.0,2547.0,7332.0,3543.0,,,,,,,
1056,1056,298,1540666751461236738,2022-06-25 12:02:32+00:00,https://twitter.com/Boruhutapea_18/status/1540666751461236738,"@CatatanAli07 Duluan 🙄

#TutupHolywingsIndonesia",0,1,0,,1.271455071612502e+18,Boruhutapea_18,❤️Ndry,3397.0,2547.0,7332.0,3543.0,,,,,,,
1057,1057,297,1540668640072441856,2022-06-25 12:10:02+00:00,https://twitter.com/Boruhutapea_18/status/1540668640072441856,"@CatatanAli07 Ogaaaahhh...💨💨💃💃💃💃💃
Mimin takut 🙄

#TutupHolywingsIndonesia",0,1,0,,1.271455071612502e+18,Boruhutapea_18,❤️Ndry,3397.0,2547.0,7332.0,3543.0,,,,,,,
1058,1058,36,1540686379289432064,2022-06-25 13:20:32+00:00,https://twitter.com/CatatanAli07/status/1540686379289432064,Mirip ramalan Gua saat Pilihan walikota solo waktu itu 😂 https://t.co/AoVjELvJKI https://t.co/MCGXBJKMlZ,2,0,4,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,1059,296,1540687411482529797,2022-06-25 13:24:38+00:00,https://twitter.com/Jjjjjjj24682633/status/1540687411482529797,@CatatanAli07 Wuih..Ansor jadi Radikal? Banser nya kmn??jgn tggu Proposal utk Maria 😂,1,0,0,,1.377043536483283e+18,Jjjjjjj24682633,,408.0,677.0,24595.0,22943.0,,,,,,,
1060,1060,35,1540735254238879745,2022-06-25 16:34:44+00:00,https://twitter.com/CatatanAli07/status/1540735254238879745,KADRUN https://t.co/INUw0qeQsJ,1,0,1,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
1061,1061,295,1540845799633932288,2022-06-25 23:54:00+00:00,https://twitter.com/iq_liar/status/1540845799633932288,@CatatanAli07 Neo-FPI-isme,1,0,0,,1.4298392585717924e+18,iq_liar,,2946.0,2633.0,1325.0,1083.0,,,,,,,
1062,1062,294,1540861916683259904,2022-06-26 00:58:03+00:00,https://twitter.com/HisamATTAISIR/status/1540861916683259904,@CatatanAli07 Hidup GP ANSOR,0,0,0,,1.1181625095238944e+18,HisamATTAISIR,,963.0,1029.0,4405.0,8650.0,,,,,,,
1063,1063,293,1540864078226157568,2022-06-26 01:06:38+00:00,https://twitter.com/IdhamLebon/status/1540864078226157568,@CatatanAli07 Biasanya itu biar dapet upeti,0,0,0,,1.343108559815381e+18,IdhamLebon,jakarta,37.0,1070.0,812.0,2905.0,,,,,,,
1064,1064,292,1540873124228759552,2022-06-26 01:42:35+00:00,https://twitter.com/Hamas_Rabbani/status/1540873124228759552,@CatatanAli07 bakarr,0,0,0,,63377573.0,Hamas_Rabbani,Southern of Wilis Mount,97.0,428.0,122.0,1499.0,,,,,,,
1065,1065,291,1540892218113654790,2022-06-26 02:58:27+00:00,https://twitter.com/totisumo/status/1540892218113654790,@CatatanAli07 Drama..!!!,0,0,0,,76946422.0,totisumo,Indonesia,285.0,852.0,6394.0,7657.0,,,,,,,
1066,1066,290,1540901545109520384,2022-06-26 03:35:31+00:00,https://twitter.com/ahmadparamah/status/1540901545109520384,@CatatanAli07 Kl di tutup sya krg se7..kasian pekerja biasa yg cari nafkah buat kluargax..cukup penjarakan menejen HWG dgn hukuman seberat beratx,0,0,0,,1.524518091899961e+18,ahmadparamah,,34.0,181.0,6896.0,1118.0,,,,,,,
1067,1067,34,1540921007199834113,2022-06-26 04:52:51+00:00,https://twitter.com/CatatanAli07/status/1540921007199834113,"Yang nama nya MUHAMMAD MUHAMAD itu belum berarti nabi tapi Nama Muhammad Atau Muhammad itu terinspirasi dari Nama BAGINDA NABI BESAR MUHAMMAD 

Jadi Rasanya Tidak pantas tidak Elok Nama MUHAMMAD dijadikan objek satir objel olok olokan dll

INGIN BERBEDA BOLEH BODOH JANGAN",31,3,6,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
1068,1068,33,1540921930126987264,2022-06-26 04:56:31+00:00,https://twitter.com/CatatanAli07/status/1540921930126987264,"Yang nama nya MUHAMMAD atau MUHAMAD itu belum berarti nabi tapi Nama Muhammad Atau Muhamad itu terinspirasi dari Nama BAGINDA NABI BESAR MUHAMMAD 

Jadi Rasanya Tidak pantas tidak Elok Nama MUHAMMAD dijadikan objek satir objek olok olokan dll

INGIN BERBEDA BOLEH BODOH JANGAN!!!! https://t.co/bzMytlicyY",10,0,9,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1069,1069,289,1540936519166197760,2022-06-26 05:54:30+00:00,https://twitter.com/bhar13f/status/1540936519166197760,@CatatanAli07 https://t.co/2femKvuHmS,0,1,0,,1.350795551617368e+18,bhar13f,"Kemayoran, Indonesia",9300.0,6513.0,15810.0,14580.0,,,,,,,
1070,1070,288,1540949642006781953,2022-06-26 06:46:38+00:00,https://twitter.com/HasanGazali6/status/1540949642006781953,"@CatatanAli07 Diganti Holyhead
Spesial gule kapala kambing ala timteng",0,0,0,,1.378402557106647e+18,HasanGazali6,,2095.0,3073.0,286.0,10837.0,,,,,,,
1071,1071,287,1540951862001557505,2022-06-26 06:55:28+00:00,https://twitter.com/Hana_chan26/status/1540951862001557505,"@CatatanAli07 Yap betul, Nama Muhammad itu bermula dari Nabi Muhammad, yg orisinilnya dari Nabi Muhammad s.a.w, sama seperti nama Maryam/Maria, orisinilnya milik Maryam/Bunda Maria, ibu Nabi Isa a.s",0,0,0,,141069540.0,Hana_chan26,"Kota Tangerang, Banten",56.0,262.0,56.0,1588.0,,,,,,,
1072,1072,286,1540954616304914432,2022-06-26 07:06:24+00:00,https://twitter.com/Yonz_lp/status/1540954616304914432,@CatatanAli07 Se7,0,0,0,,1.3102455683927368e+18,Yonz_lp,,729.0,826.0,28061.0,25209.0,,,,,,,
1073,1073,285,1540966941892177922,2022-06-26 07:55:23+00:00,https://twitter.com/Lucille66991/status/1540966941892177922,@CatatanAli07 plot twist nya ternyata gp anshor marah karena nama maria nya aja,0,0,0,,466231188.0,Lucille66991,"Medan Selayang, Indonesia",42.0,818.0,152.0,1878.0,,,,,,,
1074,1074,284,1540994501371916288,2022-06-26 09:44:54+00:00,https://twitter.com/syamilbasayef28/status/1540994501371916288,"@CatatanAli07 Kali ini gw dukung n salut sama GP Anshor,....semoga istiqomah bela agama...",0,0,0,,7.821236666119414e+17,syamilbasayef28,,786.0,991.0,4773.0,4755.0,,,,,,,
1075,1075,283,1541022351885627393,2022-06-26 11:35:34+00:00,https://twitter.com/kideman43600840/status/1541022351885627393,@CatatanAli07 Mas Ansor keren.👍👍,0,0,0,,1.467346013564203e+18,kideman43600840,,49.0,168.0,11634.0,2703.0,,,,,,,
1076,1076,32,1541107615253823488,2022-06-26 17:14:22+00:00,https://twitter.com/CatatanAli07/status/1541107615253823488,Tanda tanda Indonesia akan segera merdeka kah ? https://t.co/5Ak2gASL0X,20,3,4,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,1077,282,1541143601559658498,2022-06-26 19:37:22+00:00,https://twitter.com/AbdulRa83376539/status/1541143601559658498,@CatatanAli07 Viralkan  !,0,0,0,,1.44425731105314e+18,AbdulRa83376539,,95.0,1051.0,3957.0,4586.0,,,,,,,
1078,1078,281,1541243206657904640,2022-06-27 02:13:10+00:00,https://twitter.com/zenstrive/status/1541243206657904640,"@CatatanAli07 Gak dibikin jadi organisasi terlarang kah ini gp ansor, wkwkwk",0,0,0,,15870933.0,zenstrive,,577.0,519.0,1038.0,93586.0,,,,,,,
1079,1079,280,1541322848702062592,2022-06-27 07:29:38+00:00,https://twitter.com/MAHENDRA_GNW/status/1541322848702062592,@CatatanAli07 baso Mega Goyang lidah moro seneng,0,0,0,,3255884485.0,MAHENDRA_GNW,Selatan Majalengka,6101.0,809.0,8118.0,61366.0,,,,,,,
1080,1080,279,1541357529552539648,2022-06-27 09:47:26+00:00,https://twitter.com/PrieLeo_/status/1541357529552539648,@CatatanAli07 Paansii 😏,0,0,0,,7.462492493990134e+17,PrieLeo_,Spain,12335.0,883.0,66057.0,116837.0,,,,,,,
1081,1081,278,1541381824257359872,2022-06-27 11:23:59+00:00,https://twitter.com/z4r4n/status/1541381824257359872,@CatatanAli07 Yes,0,0,0,,1.458439464297005e+18,z4r4n,,20567.0,2498.0,20959.0,6742.0,,,,,,,
1082,1082,277,1541491851802607616,2022-06-27 18:41:11+00:00,https://twitter.com/RMErvinF1/status/1541491851802607616,@CatatanAli07 Sek wani opo ra,0,0,0,,1.294509488410567e+18,RMErvinF1,,50.0,147.0,1185.0,2975.0,,,,,,,
1083,1083,276,1541541223474688000,2022-06-27 21:57:22+00:00,https://twitter.com/dewiputriandri4/status/1541541223474688000,@CatatanAli07 #TutupHolywingsIndonesia,0,0,0,,1.4235279740835226e+18,dewiputriandri4,,1.0,3.0,0.0,105.0,,,,,,,
1084,1084,31,1541623268805083136,2022-06-28 03:23:23+00:00,https://twitter.com/CatatanAli07/status/1541623268805083136,Gelar Tiker 🙄👍 https://t.co/7nQK4YVAp0,12,2,3,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,1085,30,1541674804184764416,2022-06-28 06:48:10+00:00,https://twitter.com/CatatanAli07/status/1541674804184764416,"Itu duit semua ?? 😯

#TitipSendal https://t.co/1o7YLZm4vI",0,1,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,1086,275,1541680037153210368,2022-06-28 07:08:58+00:00,https://twitter.com/Just_dhee1203/status/1541680037153210368,@CatatanAli07 Lanting nya di buka kak 😋,1,1,0,,1.3634015146272113e+18,Just_dhee1203,Bumi الله,21481.0,10355.0,72843.0,41505.0,,,,,,,
1087,1087,274,1541680466582917120,2022-06-28 07:10:40+00:00,https://twitter.com/Just_dhee1203/status/1541680466582917120,"@CatatanAli07 Yaah mau ikutan nonton gak ada camilan nya mah kgk asyik kak Ali
😆",1,1,0,,1.3634015146272113e+18,Just_dhee1203,Bumi الله,21481.0,10355.0,72843.0,41505.0,,,,,,,
1088,1088,273,1541681136589369344,2022-06-28 07:13:20+00:00,https://twitter.com/Just_dhee1203/status/1541681136589369344,@CatatanAli07 Jadi pemandu sorak ae kita mah🤸‍♀️🤸‍♀️,1,0,0,,1.3634015146272113e+18,Just_dhee1203,Bumi الله,21481.0,10355.0,72843.0,41505.0,,,,,,,
1089,1089,272,1541682814742962177,2022-06-28 07:20:00+00:00,https://twitter.com/soekaca55/status/1541682814742962177,@CatatanAli07 Awas li garangan mengintai 🤣🤣🤣🤣🤣🤣,0,1,0,,1.3159366914676326e+18,soekaca55,,188.0,569.0,14332.0,4437.0,,,,,,,
1090,1090,271,1541696880806993921,2022-06-28 08:15:54+00:00,https://twitter.com/soekaca55/status/1541696880806993921,"@CatatanAli07 🤣🤣🤣🤣🤣🤣
Emang TL isine bajin**n kabeh kok, dulu enek akun katanya pengusaha sok kaya bgt tapi WA nyileh duit gae bayar pajak 🤦‍♂️🤦‍♂️🤦‍♂️🤣🤣🤣🤣",0,1,0,,1.3159366914676326e+18,soekaca55,,188.0,569.0,14332.0,4437.0,,,,,,,
1091,1091,29,1541723747144826880,2022-06-28 10:02:39+00:00,https://twitter.com/CatatanAli07/status/1541723747144826880,"DIIIIIIIIDDDDAAAAAA 

🙄👍 https://t.co/f1gkeu4lFl",10,8,3,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,1092,270,1541726109032538113,2022-06-28 10:12:02+00:00,https://twitter.com/Mr_cosanostra/status/1541726109032538113,@CatatanAli07 Owh 😆😆👌,0,1,0,,421603051.0,Mr_cosanostra,"Highlands-Baywood Park, CA",16674.0,5569.0,104433.0,83764.0,,,,,,,
1093,1093,269,1541726356190679040,2022-06-28 10:13:01+00:00,https://twitter.com/Boruhutapea_18/status/1541726356190679040,@CatatanAli07 Iyaa kanda aku datang 💃💃💃💃💃 https://t.co/KuyHgkwDYA,2,1,0,,1.271455071612502e+18,Boruhutapea_18,❤️Ndry,3397.0,2547.0,7332.0,3543.0,,,,,,,
1094,1094,268,1541726358136467456,2022-06-28 10:13:02+00:00,https://twitter.com/Mr_cosanostra/status/1541726358136467456,@CatatanAli07 Kirain nitip KK sm KTP.,0,1,0,,421603051.0,Mr_cosanostra,"Highlands-Baywood Park, CA",16674.0,5569.0,104433.0,83764.0,,,,,,,
1095,1095,267,1541726819748958209,2022-06-28 10:14:52+00:00,https://twitter.com/Mr_cosanostra/status/1541726819748958209,@CatatanAli07 🤣🤣🤣🤣,0,1,0,,421603051.0,Mr_cosanostra,"Highlands-Baywood Park, CA",16674.0,5569.0,104433.0,83764.0,,,,,,,
1096,1096,266,1541729414311862272,2022-06-28 10:25:10+00:00,https://twitter.com/soekaca55/status/1541729414311862272,@CatatanAli07 Mati jarene 🤣🤣🤣🤣🤣,0,1,0,,1.3159366914676326e+18,soekaca55,,188.0,569.0,14332.0,4437.0,,,,,,,
1097,1097,265,1541731165719379970,2022-06-28 10:32:08+00:00,https://twitter.com/A1ki4_ku5_21/status/1541731165719379970,@CatatanAli07 🙄🙄🙄,1,1,0,,1.258012718788784e+18,A1ki4_ku5_21,in the heart that loves him 🍒,6346.0,3905.0,62388.0,32261.0,,,,,,,
1098,1098,264,1541732906644963329,2022-06-28 10:39:03+00:00,https://twitter.com/A1ki4_ku5_21/status/1541732906644963329,@CatatanAli07 Kok mirip panggilan si Kolak...Dindaaa....aiish...🙄,1,1,0,,1.258012718788784e+18,A1ki4_ku5_21,in the heart that loves him 🍒,6346.0,3905.0,62388.0,32261.0,,,,,,,
1099,1099,263,1541733514177310722,2022-06-28 10:41:28+00:00,https://twitter.com/A1ki4_ku5_21/status/1541733514177310722,@CatatanAli07 Huuh...tuh lg ruameee..,1,1,0,,1.258012718788784e+18,A1ki4_ku5_21,in the heart that loves him 🍒,6346.0,3905.0,62388.0,32261.0,,,,,,,
1100,1100,262,1541735978355683329,2022-06-28 10:51:15+00:00,https://twitter.com/A1ki4_ku5_21/status/1541735978355683329,@CatatanAli07 Siaappp dek...selamat menjalankan ibadah sholat maghrib...,1,0,0,,1.258012718788784e+18,A1ki4_ku5_21,in the heart that loves him 🍒,6346.0,3905.0,62388.0,32261.0,,,,,,,
1101,1101,261,1541738839487565824,2022-06-28 11:02:38+00:00,https://twitter.com/soekaca55/status/1541738839487565824,@CatatanAli07 🤣🤣🤣🤣🤣,0,0,0,,1.3159366914676326e+18,soekaca55,,188.0,569.0,14332.0,4437.0,,,,,,,
1102,1102,260,1541747391715348482,2022-06-28 11:36:37+00:00,https://twitter.com/Boruhutapea_18/status/1541747391715348482,@CatatanAli07 🤮,1,1,0,,1.271455071612502e+18,Boruhutapea_18,❤️Ndry,3397.0,2547.0,7332.0,3543.0,,,,,,,
1103,1103,259,1541748735088111621,2022-06-28 11:41:57+00:00,https://twitter.com/Ochi_Queen09_2/status/1541748735088111621,@CatatanAli07 😂😂😂,0,1,0,,1.1028899907641262e+18,Ochi_Queen09_2,"No DM, I don't read DM",4462.0,2174.0,49525.0,19095.0,,,,,,,
1104,1104,258,1541750157640728577,2022-06-28 11:47:36+00:00,https://twitter.com/Boruhutapea_18/status/1541750157640728577,@CatatanAli07 Makanannya msh d masak monyet 🙄🤣 https://t.co/oOFPHxWskq,0,1,0,,1.271455071612502e+18,Boruhutapea_18,❤️Ndry,3397.0,2547.0,7332.0,3543.0,,,,,,,
1105,1105,28,1541750859540811776,2022-06-28 11:50:23+00:00,https://twitter.com/CatatanAli07/status/1541750859540811776,Nitip sendal 🙄👍 https://t.co/edJ930WH79,0,0,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
1106,1106,257,1541752809871183872,2022-06-28 11:58:08+00:00,https://twitter.com/bhar13f/status/1541752809871183872,@CatatanAli07 Dapa kada? https://t.co/z6Zjzio30r,0,2,0,,1.350795551617368e+18,bhar13f,"Kemayoran, Indonesia",9300.0,6513.0,15810.0,14580.0,,,,,,,
1107,1107,256,1541753240945012737,2022-06-28 11:59:51+00:00,https://twitter.com/bhar13f/status/1541753240945012737,@CatatanAli07 Tlg kirim rekening,0,1,0,,1.350795551617368e+18,bhar13f,"Kemayoran, Indonesia",9300.0,6513.0,15810.0,14580.0,,,,,,,
1108,1108,255,1541754828346368000,2022-06-28 12:06:10+00:00,https://twitter.com/bhar13f/status/1541754828346368000,"@CatatanAli07 Palyja aja kali?
🥹",0,0,0,,1.350795551617368e+18,bhar13f,"Kemayoran, Indonesia",9300.0,6513.0,15810.0,14580.0,,,,,,,
1109,1109,254,1541759779970121729,2022-06-28 12:25:50+00:00,https://twitter.com/NoeyIgir/status/1541759779970121729,@CatatanAli07 Gw bacanya kecepetan.....kok jd lain🙈🙈🙈,0,1,0,,1.540613295077335e+18,NoeyIgir,"Bandung, Jawa Barat",351.0,515.0,7291.0,3482.0,,,,,,,
1110,1110,253,1541760136766582784,2022-06-28 12:27:15+00:00,https://twitter.com/NoeyIgir/status/1541760136766582784,@CatatanAli07 Jd inget curhatan sodare gw tempo hari Aliiii 🙉🙉🙉🙉🙉,0,0,0,,1.540613295077335e+18,NoeyIgir,"Bandung, Jawa Barat",351.0,515.0,7291.0,3482.0,,,,,,,
1111,1111,252,1541785042124345344,2022-06-28 14:06:13+00:00,https://twitter.com/UM_Vll/status/1541785042124345344,@CatatanAli07 Wkwkwkwk....,0,0,0,,1.54157601090202e+18,UM_Vll,,627.0,695.0,5979.0,2537.0,,,,,,,
1112,1112,251,1541839533393580032,2022-06-28 17:42:45+00:00,https://twitter.com/Rosidahfitri2/status/1541839533393580032,@CatatanAli07 Sekalian selimut dari emak2 klaten jangan tiker doang🤭 pacitan lagi dingin,0,0,0,,1.3409038462733765e+18,Rosidahfitri2,"Kuala Lumpur, Wilayah Persekut",332.0,471.0,5702.0,3277.0,,,,,,,
1113,1113,27,1541942410523074561,2022-06-29 00:31:33+00:00,https://twitter.com/CatatanAli07/status/1541942410523074561,"Lucu nya Negeri ku.....

Belum lagi yang berada dipedalaman pasti alami yang namanya susah signal terus kalau gak dapat signal mereka tidak isi bensin ?

Atau harus TETRING HP Operator Pom Bensin nya untuk dapat signal ?

RUWET!!! TEROBOSAN MANUSIA MANUSIA PUTUS ASA!! https://t.co/emG3nKoOWw",10,1,6,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
1114,1114,26,1541963424896233473,2022-06-29 01:55:03+00:00,https://twitter.com/CatatanAli07/status/1541963424896233473,ESEMKA GTR https://t.co/B1WoBcxKsB,0,0,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
1115,1115,25,1541968642451329026,2022-06-29 02:15:47+00:00,https://twitter.com/CatatanAli07/status/1541968642451329026,"Titip sendal YGY

Mau gawe dulu 🙄👍 https://t.co/3uN69b4IMV",4,2,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
1116,1116,250,1541993852570980352,2022-06-29 03:55:57+00:00,https://twitter.com/Utero2022/status/1541993852570980352,@CatatanAli07 😂😂,1,0,0,,1.4775883683555738e+18,Utero2022,"Manchester, England",6739.0,3259.0,180739.0,53741.0,,,,,,,
1117,1117,24,1542003353546215426,2022-06-29 04:33:43+00:00,https://twitter.com/CatatanAli07/status/1542003353546215426,"CUITAN ROHANI
KELAKUAN ROHALUS https://t.co/MVHcSm9Xwx",0,0,1,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
